Customer_ID,Date,Day_Of_Week,Trip_Type,Time_Of_Day,Start_Lat,Start_Lon,End_Lat,End_Lon,Distance_KM,Travel_Time_Minutes
27,2023-02-08,Wednesday,Office_to_Home,18:45,12.919026,77.666176,13.088749,77.500613,26.32,63.81
28,2023-02-08,Wednesday,Home_to_Office,8:45,12.995262,77.545166,13.012645,77.685991,15.75,34.64
28,2023-02-08,Wednesday,Office_to_Home,17:15,13.012645,77.685991,12.995262,77.545166,15.75,41.44
29,2023-02-08,Wednesday,Home_to_Office,8:00,12.951165,77.682958,12.971437,77.667167,2.85,6.31
29,2023-02-08,Wednesday,Office_to_Home,19:00,12.971437,77.667167,12.951165,77.682958,2.85,7.26
30,2023-02-08,Wednesday,Home_to_Office,10:15,12.991534,77.673478,12.925419,77.685715,7.46,14.95
30,2023-02-08,Wednesday,Office_to_Home,20:00,12.925419,77.685715,12.991534,77.673478,7.46,14.78
31,2023-02-08,Wednesday,Home_to_Office,10:30,12.91216,77.59454,12.928989,77.632582,4.62,13.44
31,2023-02-08,Wednesday,Office_to_Home,20:45,12.928989,77.632582,12.91216,77.59454,4.62,11.91
32,2023-02-08,Wednesday,Home_to_Office,8:45,13.050001,77.541396,13.084398,77.512214,5.01,10.33
32,2023-02-08,Wednesday,Office_to_Home,19:15,13.084398,77.512214,13.050001,77.541396,5.01,12.94
33,2023-02-08,Wednesday,Home_to_Office,8:30,13.040562,77.633507,12.941891,77.660362,11.35,24.39
33,2023-02-08,Wednesday,Office_to_Home,18:30,12.941891,77.660362,13.040562,77.633507,11.35,30.14
34,2023-02-08,Wednesday,Home_to_Office,8:15,12.964432,77.555032,13.033381,77.559462,7.67,16.17
34,2023-02-08,Wednesday,Office_to_Home,20:30,13.033381,77.559462,12.964432,77.555032,7.67,21.8
35,2023-02-08,Wednesday,Home_to_Office,9:00,12.93867,77.628962,12.949767,77.520333,12.12,25.45
35,2023-02-08,Wednesday,Office_to_Home,19:30,12.949767,77.520333,12.93867,77.628962,12.12,28.15
36,2023-02-08,Wednesday,Home_to_Office,7:45,13.080981,77.572153,13.062204,77.598973,3.63,9.64
36,2023-02-08,Wednesday,Office_to_Home,20:00,13.062204,77.598973,13.080981,77.572153,3.63,9.25
37,2023-02-08,Wednesday,Home_to_Office,10:45,13.000002,77.611958,13.075968,77.674465,10.92,24.41
37,2023-02-08,Wednesday,Office_to_Home,20:30,13.075968,77.674465,13.000002,77.611958,10.92,23.58
38,2023-02-08,Wednesday,Home_to_Office,9:15,13.061795,77.551849,12.946544,77.513266,13.49,29.04
38,2023-02-08,Wednesday,Office_to_Home,20:15,12.946544,77.513266,13.061795,77.551849,13.49,34.0
39,2023-02-08,Wednesday,Home_to_Office,9:45,12.955151,77.542266,12.989647,77.630906,10.56,18.46
39,2023-02-08,Wednesday,Office_to_Home,17:30,12.989647,77.630906,12.955151,77.542266,10.56,27.77
40,2023-02-08,Wednesday,Home_to_Office,8:30,12.986846,77.661633,13.098364,77.688985,12.75,28.59
40,2023-02-08,Wednesday,Office_to_Home,17:30,13.098364,77.688985,12.986846,77.661633,12.75,32.6
41,2023-02-08,Wednesday,Home_to_Office,8:00,12.914934,77.692098,13.042996,77.511106,24.61,53.21
41,2023-02-08,Wednesday,Office_to_Home,20:45,13.042996,77.511106,12.914934,77.692098,24.61,60.96
42,2023-02-08,Wednesday,Home_to_Office,9:45,12.908429,77.516391,12.934268,77.531187,3.31,5.0
42,2023-02-08,Wednesday,Office_to_Home,19:30,12.934268,77.531187,12.908429,77.516391,3.31,7.98
43,2023-02-08,Wednesday,Home_to_Office,9:00,12.905368,77.541218,12.948002,77.533887,4.8,9.91
43,2023-02-08,Wednesday,Office_to_Home,18:30,12.948002,77.533887,12.905368,77.541218,4.8,11.18
44,2023-02-08,Wednesday,Home_to_Office,10:30,13.027287,77.586377,13.090591,77.502052,11.7,25.34
44,2023-02-08,Wednesday,Office_to_Home,18:00,13.090591,77.502052,13.027287,77.586377,11.7,30.56
45,2023-02-08,Wednesday,Home_to_Office,8:15,12.940938,77.57174,13.066724,77.600378,14.32,32.72
45,2023-02-08,Wednesday,Office_to_Home,18:45,13.066724,77.600378,12.940938,77.57174,14.32,38.07
46,2023-02-08,Wednesday,Home_to_Office,9:45,12.907142,77.618248,13.069263,77.518021,21.16,47.24
46,2023-02-08,Wednesday,Office_to_Home,20:15,13.069263,77.518021,12.907142,77.618248,21.16,50.92
47,2023-02-08,Wednesday,Home_to_Office,9:45,12.967095,77.656624,13.012171,77.640639,5.31,13.61
47,2023-02-08,Wednesday,Office_to_Home,18:00,13.012171,77.640639,12.967095,77.656624,5.31,14.23
48,2023-02-08,Wednesday,Home_to_Office,7:30,12.917448,77.610084,13.03343,77.593234,13.01,27.47
48,2023-02-08,Wednesday,Office_to_Home,19:30,13.03343,77.593234,12.917448,77.610084,13.01,31.37
49,2023-02-08,Wednesday,Home_to_Office,8:30,12.948814,77.504318,12.90766,77.607288,12.31,22.81
49,2023-02-08,Wednesday,Office_to_Home,20:15,12.90766,77.607288,12.948814,77.504318,12.31,31.29
50,2023-02-08,Wednesday,Home_to_Office,10:45,13.037271,77.637154,13.046869,77.548814,9.86,17.71
50,2023-02-08,Wednesday,Office_to_Home,17:45,13.046869,77.548814,13.037271,77.637154,9.86,25.14
1,2023-02-09,Thursday,Home_to_Office,7:15,12.97877,77.592759,12.95723,77.614378,3.39,6.08
1,2023-02-09,Thursday,Office_to_Home,17:30,12.95723,77.614378,12.97877,77.592759,3.39,13.44
2,2023-02-09,Thursday,Home_to_Office,9:00,12.901048,77.535521,12.944962,77.682184,16.99,43.39
2,2023-02-09,Thursday,Office_to_Home,19:00,12.944962,77.682184,12.901048,77.535521,16.99,47.24
3,2023-02-09,Thursday,Home_to_Office,8:30,12.912122,77.698668,12.932292,77.60344,10.8,25.47
3,2023-02-09,Thursday,Office_to_Home,18:45,12.932292,77.60344,12.912122,77.698668,10.8,30.57
4,2023-02-09,Thursday,Home_to_Office,8:15,12.98495,77.552451,13.047475,77.61595,9.89,22.43
4,2023-02-09,Thursday,Office_to_Home,19:00,13.047475,77.61595,12.98495,77.552451,9.89,28.14
5,2023-02-09,Thursday,Home_to_Office,8:30,13.029297,77.659122,12.955567,77.682452,8.58,17.34
5,2023-02-09,Thursday,Office_to_Home,19:30,12.955567,77.682452,13.029297,77.659122,8.58,20.1
6,2023-02-09,Thursday,Home_to_Office,7:30,13.090188,77.620676,12.972083,77.540657,15.84,35.24
6,2023-02-09,Thursday,Office_to_Home,19:45,12.972083,77.540657,13.090188,77.620676,15.84,41.9
7,2023-02-09,Thursday,Home_to_Office,10:15,13.058548,77.553486,13.064227,77.573454,2.3,5.0
7,2023-02-09,Thursday,Office_to_Home,17:15,13.064227,77.573454,13.058548,77.553486,2.3,10.08
8,2023-02-09,Thursday,Home_to_Office,8:30,13.04274,77.521537,13.058356,77.647595,14.1,32.41
8,2023-02-09,Thursday,Office_to_Home,19:30,13.058356,77.647595,13.04274,77.521537,14.1,40.84
9,2023-02-09,Thursday,Home_to_Office,9:45,12.997693,77.645631,13.05934,77.676446,7.65,18.64
9,2023-02-09,Thursday,Office_to_Home,20:45,13.05934,77.676446,12.997693,77.645631,7.65,21.48
10,2023-02-09,Thursday,Home_to_Office,9:15,13.019928,77.598829,12.913102,77.562878,12.51,30.12
10,2023-02-09,Thursday,Office_to_Home,17:15,12.913102,77.562878,13.019928,77.598829,12.51,36.97
11,2023-02-09,Thursday,Home_to_Office,10:00,12.908455,77.56512,13.012702,77.591889,11.95,28.62
11,2023-02-09,Thursday,Office_to_Home,18:15,13.012702,77.591889,12.908455,77.56512,11.95,33.43
12,2023-02-09,Thursday,Home_to_Office,9:15,12.907347,77.6109,12.926189,77.667367,6.61,12.79
12,2023-02-09,Thursday,Office_to_Home,17:30,12.926189,77.667367,12.907347,77.6109,6.61,18.88
13,2023-02-09,Thursday,Home_to_Office,10:45,13.080012,77.551686,12.938606,77.608231,16.9,38.2
13,2023-02-09,Thursday,Office_to_Home,19:45,12.938606,77.608231,13.080012,77.551686,16.9,47.2
14,2023-02-09,Thursday,Home_to_Office,7:15,13.052322,77.519975,12.90277,77.641973,21.42,50.16
14,2023-02-09,Thursday,Office_to_Home,18:15,12.90277,77.641973,13.052322,77.519975,21.42,59.42
15,2023-02-09,Thursday,Home_to_Office,8:30,12.918335,77.546021,12.961022,77.578407,5.95,10.36
15,2023-02-09,Thursday,Office_to_Home,19:45,12.961022,77.578407,12.918335,77.546021,5.95,16.28
16,2023-02-09,Thursday,Home_to_Office,8:15,13.051791,77.564969,12.907742,77.620268,17.13,39.5
16,2023-02-09,Thursday,Office_to_Home,17:15,12.907742,77.620268,13.051791,77.564969,17.13,46.66
17,2023-02-09,Thursday,Home_to_Office,10:00,12.951968,77.695364,13.083797,77.522669,24.12,56.22
17,2023-02-09,Thursday,Office_to_Home,20:00,13.083797,77.522669,12.951968,77.695364,24.12,62.84
18,2023-02-09,Thursday,Home_to_Office,10:30,13.052057,77.608977,13.035558,77.660427,6.0,14.09
18,2023-02-09,Thursday,Office_to_Home,17:30,13.035558,77.660427,13.052057,77.608977,6.0,13.16
19,2023-02-09,Thursday,Home_to_Office,9:15,12.986417,77.53197,13.036641,77.659844,15.25,36.31
19,2023-02-09,Thursday,Office_to_Home,17:15,13.036641,77.659844,12.986417,77.53197,15.25,42.02
20,2023-02-09,Thursday,Home_to_Office,8:30,13.016002,77.648736,13.038328,77.589943,6.98,19.18
20,2023-02-09,Thursday,Office_to_Home,17:15,13.038328,77.589943,13.016002,77.648736,6.98,15.91
21,2023-02-09,Thursday,Home_to_Office,8:30,12.953747,77.574024,13.050659,77.683092,16.2,40.43
21,2023-02-09,Thursday,Office_to_Home,18:00,13.050659,77.683092,12.953747,77.574024,16.2,43.44
22,2023-02-09,Thursday,Home_to_Office,10:45,12.942874,77.66544,13.034336,77.576777,14.14,35.67
22,2023-02-09,Thursday,Office_to_Home,18:15,13.034336,77.576777,12.942874,77.66544,14.14,38.69
23,2023-02-09,Thursday,Home_to_Office,10:15,13.088459,77.567793,12.917789,77.635248,20.37,46.44
23,2023-02-09,Thursday,Office_to_Home,18:45,12.917789,77.635248,13.088459,77.567793,20.37,55.37
24,2023-02-09,Thursday,Home_to_Office,9:15,13.037678,77.632289,13.06965,77.698554,8.17,18.42
24,2023-02-09,Thursday,Office_to_Home,19:30,13.06965,77.698554,13.037678,77.632289,8.17,20.36
25,2023-02-09,Thursday,Home_to_Office,8:00,12.996554,77.527267,13.024694,77.594265,8.07,21.65
25,2023-02-09,Thursday,Office_to_Home,19:30,13.024694,77.594265,12.996554,77.527267,8.07,22.05
26,2023-02-09,Thursday,Home_to_Office,8:45,12.901041,77.641263,12.941722,77.661853,5.06,10.89
26,2023-02-09,Thursday,Office_to_Home,17:45,12.941722,77.661853,12.901041,77.641263,5.06,13.83
27,2023-02-09,Thursday,Home_to_Office,9:45,13.088749,77.500613,12.919026,77.666176,26.32,61.71
27,2023-02-09,Thursday,Office_to_Home,20:15,12.919026,77.666176,13.088749,77.500613,26.32,71.19
28,2023-02-09,Thursday,Home_to_Office,10:15,12.995262,77.545166,13.012645,77.685991,15.75,39.62
28,2023-02-09,Thursday,Office_to_Home,18:00,13.012645,77.685991,12.995262,77.545166,15.75,41.32
29,2023-02-09,Thursday,Home_to_Office,8:30,12.951165,77.682958,12.971437,77.667167,2.85,5.0
29,2023-02-09,Thursday,Office_to_Home,17:30,12.971437,77.667167,12.951165,77.682958,2.85,8.32
30,2023-02-09,Thursday,Home_to_Office,8:15,12.991534,77.673478,12.925419,77.685715,7.46,18.2
30,2023-02-09,Thursday,Office_to_Home,20:15,12.925419,77.685715,12.991534,77.673478,7.46,18.88
31,2023-02-09,Thursday,Home_to_Office,10:15,12.91216,77.59454,12.928989,77.632582,4.62,8.76
31,2023-02-09,Thursday,Office_to_Home,18:30,12.928989,77.632582,12.91216,77.59454,4.62,10.3
32,2023-02-09,Thursday,Home_to_Office,9:15,13.050001,77.541396,13.084398,77.512214,5.01,12.07
32,2023-02-09,Thursday,Office_to_Home,17:15,13.084398,77.512214,13.050001,77.541396,5.01,13.79
33,2023-02-09,Thursday,Home_to_Office,9:15,13.040562,77.633507,12.941891,77.660362,11.35,26.09
33,2023-02-09,Thursday,Office_to_Home,17:00,12.941891,77.660362,13.040562,77.633507,11.35,30.47
34,2023-02-09,Thursday,Home_to_Office,10:15,12.964432,77.555032,13.033381,77.559462,7.67,14.92
34,2023-02-09,Thursday,Office_to_Home,17:00,13.033381,77.559462,12.964432,77.555032,7.67,20.46
35,2023-02-09,Thursday,Home_to_Office,8:00,12.93867,77.628962,12.949767,77.520333,12.12,31.8
35,2023-02-09,Thursday,Office_to_Home,18:15,12.949767,77.520333,12.93867,77.628962,12.12,29.19
36,2023-02-09,Thursday,Home_to_Office,8:00,13.080981,77.572153,13.062204,77.598973,3.63,5.97
36,2023-02-09,Thursday,Office_to_Home,20:45,13.062204,77.598973,13.080981,77.572153,3.63,13.07
37,2023-02-09,Thursday,Home_to_Office,10:45,13.000002,77.611958,13.075968,77.674465,10.92,23.72
37,2023-02-09,Thursday,Office_to_Home,18:30,13.075968,77.674465,13.000002,77.611958,10.92,28.59
38,2023-02-09,Thursday,Home_to_Office,9:30,13.061795,77.551849,12.946544,77.513266,13.49,34.5
38,2023-02-09,Thursday,Office_to_Home,18:15,12.946544,77.513266,13.061795,77.551849,13.49,38.33
39,2023-02-09,Thursday,Home_to_Office,7:00,12.955151,77.542266,12.989647,77.630906,10.56,28.12
39,2023-02-09,Thursday,Office_to_Home,19:15,12.989647,77.630906,12.955151,77.542266,10.56,30.14
40,2023-02-09,Thursday,Home_to_Office,8:30,12.986846,77.661633,13.098364,77.688985,12.75,27.32
40,2023-02-09,Thursday,Office_to_Home,20:30,13.098364,77.688985,12.986846,77.661633,12.75,35.75
41,2023-02-09,Thursday,Home_to_Office,9:30,12.914934,77.692098,13.042996,77.511106,24.61,56.58
41,2023-02-09,Thursday,Office_to_Home,18:15,13.042996,77.511106,12.914934,77.692098,24.61,62.81
42,2023-02-09,Thursday,Home_to_Office,9:45,12.908429,77.516391,12.934268,77.531187,3.31,5.94
42,2023-02-09,Thursday,Office_to_Home,20:15,12.934268,77.531187,12.908429,77.516391,3.31,7.58
43,2023-02-09,Thursday,Home_to_Office,10:30,12.905368,77.541218,12.948002,77.533887,4.8,12.47
43,2023-02-09,Thursday,Office_to_Home,17:45,12.948002,77.533887,12.905368,77.541218,4.8,16.84
44,2023-02-09,Thursday,Home_to_Office,9:00,13.027287,77.586377,13.090591,77.502052,11.7,27.36
44,2023-02-09,Thursday,Office_to_Home,18:30,13.090591,77.502052,13.027287,77.586377,11.7,31.37
45,2023-02-09,Thursday,Home_to_Office,8:15,12.940938,77.57174,13.066724,77.600378,14.32,33.9
45,2023-02-09,Thursday,Office_to_Home,19:45,13.066724,77.600378,12.940938,77.57174,14.32,42.55
46,2023-02-09,Thursday,Home_to_Office,7:00,12.907142,77.618248,13.069263,77.518021,21.16,51.32
46,2023-02-09,Thursday,Office_to_Home,19:00,13.069263,77.518021,12.907142,77.618248,21.16,56.64
47,2023-02-09,Thursday,Home_to_Office,8:30,12.967095,77.656624,13.012171,77.640639,5.31,16.41
47,2023-02-09,Thursday,Office_to_Home,19:45,13.012171,77.640639,12.967095,77.656624,5.31,14.62
48,2023-02-09,Thursday,Home_to_Office,10:45,12.917448,77.610084,13.03343,77.593234,13.01,30.56
48,2023-02-09,Thursday,Office_to_Home,17:45,13.03343,77.593234,12.917448,77.610084,13.01,38.15
49,2023-02-09,Thursday,Home_to_Office,9:30,12.948814,77.504318,12.90766,77.607288,12.31,30.31
49,2023-02-09,Thursday,Office_to_Home,20:15,12.90766,77.607288,12.948814,77.504318,12.31,36.46
50,2023-02-09,Thursday,Home_to_Office,10:45,13.037271,77.637154,13.046869,77.548814,9.86,23.49
50,2023-02-09,Thursday,Office_to_Home,19:30,13.046869,77.548814,13.037271,77.637154,9.86,27.74
1,2023-02-10,Friday,Home_to_Office,9:30,12.97877,77.592759,12.95723,77.614378,3.39,11.04
1,2023-02-10,Friday,Office_to_Home,19:30,12.95723,77.614378,12.97877,77.592759,3.39,11.23
2,2023-02-10,Friday,Home_to_Office,9:00,12.901048,77.535521,12.944962,77.682184,16.99,45.79
2,2023-02-10,Friday,Office_to_Home,17:00,12.944962,77.682184,12.901048,77.535521,16.99,55.23
3,2023-02-10,Friday,Home_to_Office,10:45,12.912122,77.698668,12.932292,77.60344,10.8,28.49
3,2023-02-10,Friday,Office_to_Home,20:45,12.932292,77.60344,12.912122,77.698668,10.8,34.85
4,2023-02-10,Friday,Home_to_Office,7:30,12.98495,77.552451,13.047475,77.61595,9.89,26.11
4,2023-02-10,Friday,Office_to_Home,19:45,13.047475,77.61595,12.98495,77.552451,9.89,28.28
5,2023-02-10,Friday,Home_to_Office,9:45,13.029297,77.659122,12.955567,77.682452,8.58,21.55
5,2023-02-10,Friday,Office_to_Home,18:45,12.955567,77.682452,13.029297,77.659122,8.58,28.05
6,2023-02-10,Friday,Home_to_Office,7:45,13.090188,77.620676,12.972083,77.540657,15.84,45.43
6,2023-02-10,Friday,Office_to_Home,17:45,12.972083,77.540657,13.090188,77.620676,15.84,47.76
7,2023-02-10,Friday,Home_to_Office,9:30,13.058548,77.553486,13.064227,77.573454,2.3,6.77
7,2023-02-10,Friday,Office_to_Home,20:00,13.064227,77.573454,13.058548,77.553486,2.3,5.0
8,2023-02-10,Friday,Home_to_Office,9:15,13.04274,77.521537,13.058356,77.647595,14.1,38.68
8,2023-02-10,Friday,Office_to_Home,17:30,13.058356,77.647595,13.04274,77.521537,14.1,44.17
9,2023-02-10,Friday,Home_to_Office,10:30,12.997693,77.645631,13.05934,77.676446,7.65,22.46
9,2023-02-10,Friday,Office_to_Home,19:00,13.05934,77.676446,12.997693,77.645631,7.65,24.14
10,2023-02-10,Friday,Home_to_Office,7:00,13.019928,77.598829,12.913102,77.562878,12.51,32.82
10,2023-02-10,Friday,Office_to_Home,17:30,12.913102,77.562878,13.019928,77.598829,12.51,38.65
11,2023-02-10,Friday,Home_to_Office,8:15,12.908455,77.56512,13.012702,77.591889,11.95,28.0
11,2023-02-10,Friday,Office_to_Home,19:00,13.012702,77.591889,12.908455,77.56512,11.95,38.17
12,2023-02-10,Friday,Home_to_Office,8:15,12.907347,77.6109,12.926189,77.667367,6.61,16.29
12,2023-02-10,Friday,Office_to_Home,20:15,12.926189,77.667367,12.907347,77.6109,6.61,24.63
13,2023-02-10,Friday,Home_to_Office,7:00,13.080012,77.551686,12.938606,77.608231,16.9,45.07
13,2023-02-10,Friday,Office_to_Home,19:30,12.938606,77.608231,13.080012,77.551686,16.9,53.0
14,2023-02-10,Friday,Home_to_Office,7:30,13.052322,77.519975,12.90277,77.641973,21.42,60.4
14,2023-02-10,Friday,Office_to_Home,19:00,12.90277,77.641973,13.052322,77.519975,21.42,67.56
15,2023-02-10,Friday,Home_to_Office,9:30,12.918335,77.546021,12.961022,77.578407,5.95,16.51
15,2023-02-10,Friday,Office_to_Home,20:45,12.961022,77.578407,12.918335,77.546021,5.95,22.63
16,2023-02-10,Friday,Home_to_Office,7:15,13.051791,77.564969,12.907742,77.620268,17.13,46.31
16,2023-02-10,Friday,Office_to_Home,17:30,12.907742,77.620268,13.051791,77.564969,17.13,49.67
17,2023-02-10,Friday,Home_to_Office,8:15,12.951968,77.695364,13.083797,77.522669,24.12,66.79
17,2023-02-10,Friday,Office_to_Home,20:30,13.083797,77.522669,12.951968,77.695364,24.12,73.39
18,2023-02-10,Friday,Home_to_Office,7:00,13.052057,77.608977,13.035558,77.660427,6.0,12.71
18,2023-02-10,Friday,Office_to_Home,17:15,13.035558,77.660427,13.052057,77.608977,6.0,21.82
19,2023-02-10,Friday,Home_to_Office,8:15,12.986417,77.53197,13.036641,77.659844,15.25,43.81
19,2023-02-10,Friday,Office_to_Home,20:15,13.036641,77.659844,12.986417,77.53197,15.25,49.97
20,2023-02-10,Friday,Home_to_Office,8:00,13.016002,77.648736,13.038328,77.589943,6.98,18.79
20,2023-02-10,Friday,Office_to_Home,19:45,13.038328,77.589943,13.016002,77.648736,6.98,21.15
21,2023-02-10,Friday,Home_to_Office,10:30,12.953747,77.574024,13.050659,77.683092,16.2,46.82
21,2023-02-10,Friday,Office_to_Home,20:45,13.050659,77.683092,12.953747,77.574024,16.2,50.11
22,2023-02-10,Friday,Home_to_Office,8:00,12.942874,77.66544,13.034336,77.576777,14.14,40.23
22,2023-02-10,Friday,Office_to_Home,20:15,13.034336,77.576777,12.942874,77.66544,14.14,45.35
23,2023-02-10,Friday,Home_to_Office,10:15,13.088459,77.567793,12.917789,77.635248,20.37,54.52
23,2023-02-10,Friday,Office_to_Home,17:30,12.917789,77.635248,13.088459,77.567793,20.37,63.52
24,2023-02-10,Friday,Home_to_Office,10:15,13.037678,77.632289,13.06965,77.698554,8.17,19.36
24,2023-02-10,Friday,Office_to_Home,20:00,13.06965,77.698554,13.037678,77.632289,8.17,22.57
25,2023-02-10,Friday,Home_to_Office,8:15,12.996554,77.527267,13.024694,77.594265,8.07,22.07
25,2023-02-10,Friday,Office_to_Home,19:30,13.024694,77.594265,12.996554,77.527267,8.07,28.25
26,2023-02-10,Friday,Home_to_Office,8:30,12.901041,77.641263,12.941722,77.661853,5.06,16.48
26,2023-02-10,Friday,Office_to_Home,20:00,12.941722,77.661853,12.901041,77.641263,5.06,17.37
27,2023-02-10,Friday,Home_to_Office,8:15,13.088749,77.500613,12.919026,77.666176,26.32,69.16
27,2023-02-10,Friday,Office_to_Home,17:45,12.919026,77.666176,13.088749,77.500613,26.32,80.13
28,2023-02-10,Friday,Home_to_Office,8:15,12.995262,77.545166,13.012645,77.685991,15.75,41.76
28,2023-02-10,Friday,Office_to_Home,19:45,13.012645,77.685991,12.995262,77.545166,15.75,48.16
29,2023-02-10,Friday,Home_to_Office,7:30,12.951165,77.682958,12.971437,77.667167,2.85,9.16
29,2023-02-10,Friday,Office_to_Home,20:15,12.971437,77.667167,12.951165,77.682958,2.85,7.19
30,2023-02-10,Friday,Home_to_Office,8:45,12.991534,77.673478,12.925419,77.685715,7.46,19.54
30,2023-02-10,Friday,Office_to_Home,19:15,12.925419,77.685715,12.991534,77.673478,7.46,24.78
31,2023-02-10,Friday,Home_to_Office,7:45,12.91216,77.59454,12.928989,77.632582,4.62,11.08
31,2023-02-10,Friday,Office_to_Home,20:15,12.928989,77.632582,12.91216,77.59454,4.62,10.78
32,2023-02-10,Friday,Home_to_Office,9:15,13.050001,77.541396,13.084398,77.512214,5.01,9.9
32,2023-02-10,Friday,Office_to_Home,19:45,13.084398,77.512214,13.050001,77.541396,5.01,18.0
33,2023-02-10,Friday,Home_to_Office,8:15,13.040562,77.633507,12.941891,77.660362,11.35,31.68
33,2023-02-10,Friday,Office_to_Home,17:15,12.941891,77.660362,13.040562,77.633507,11.35,35.84
34,2023-02-10,Friday,Home_to_Office,7:45,12.964432,77.555032,13.033381,77.559462,7.67,21.81
34,2023-02-10,Friday,Office_to_Home,20:45,13.033381,77.559462,12.964432,77.555032,7.67,21.21
35,2023-02-10,Friday,Home_to_Office,7:45,12.93867,77.628962,12.949767,77.520333,12.12,33.25
35,2023-02-10,Friday,Office_to_Home,20:00,12.949767,77.520333,12.93867,77.628962,12.12,41.15
36,2023-02-10,Friday,Home_to_Office,7:00,13.080981,77.572153,13.062204,77.598973,3.63,8.52
36,2023-02-10,Friday,Office_to_Home,18:30,13.062204,77.598973,13.080981,77.572153,3.63,14.17
37,2023-02-10,Friday,Home_to_Office,7:15,13.000002,77.611958,13.075968,77.674465,10.92,30.58
37,2023-02-10,Friday,Office_to_Home,19:00,13.075968,77.674465,13.000002,77.611958,10.92,33.59
38,2023-02-10,Friday,Home_to_Office,9:00,13.061795,77.551849,12.946544,77.513266,13.49,38.82
38,2023-02-10,Friday,Office_to_Home,20:45,12.946544,77.513266,13.061795,77.551849,13.49,41.04
39,2023-02-10,Friday,Home_to_Office,9:45,12.955151,77.542266,12.989647,77.630906,10.56,28.37
39,2023-02-10,Friday,Office_to_Home,17:00,12.989647,77.630906,12.955151,77.542266,10.56,34.75
40,2023-02-10,Friday,Home_to_Office,7:15,12.986846,77.661633,13.098364,77.688985,12.75,32.89
40,2023-02-10,Friday,Office_to_Home,17:15,13.098364,77.688985,12.986846,77.661633,12.75,37.25
41,2023-02-10,Friday,Home_to_Office,8:45,12.914934,77.692098,13.042996,77.511106,24.61,66.53
41,2023-02-10,Friday,Office_to_Home,19:15,13.042996,77.511106,12.914934,77.692098,24.61,76.43
42,2023-02-10,Friday,Home_to_Office,8:00,12.908429,77.516391,12.934268,77.531187,3.31,7.95
42,2023-02-10,Friday,Office_to_Home,17:45,12.934268,77.531187,12.908429,77.516391,3.31,9.0
43,2023-02-10,Friday,Home_to_Office,7:30,12.905368,77.541218,12.948002,77.533887,4.8,11.52
43,2023-02-10,Friday,Office_to_Home,18:30,12.948002,77.533887,12.905368,77.541218,4.8,15.16
44,2023-02-10,Friday,Home_to_Office,9:00,13.027287,77.586377,13.090591,77.502052,11.7,30.99
44,2023-02-10,Friday,Office_to_Home,18:00,13.090591,77.502052,13.027287,77.586377,11.7,38.0
45,2023-02-10,Friday,Home_to_Office,10:45,12.940938,77.57174,13.066724,77.600378,14.32,38.37
45,2023-02-10,Friday,Office_to_Home,20:45,13.066724,77.600378,12.940938,77.57174,14.32,46.56
46,2023-02-10,Friday,Home_to_Office,9:15,12.907142,77.618248,13.069263,77.518021,21.16,60.84
46,2023-02-10,Friday,Office_to_Home,19:45,13.069263,77.518021,12.907142,77.618248,21.16,68.42
47,2023-02-10,Friday,Home_to_Office,7:15,12.967095,77.656624,13.012171,77.640639,5.31,16.53
47,2023-02-10,Friday,Office_to_Home,20:15,13.012171,77.640639,12.967095,77.656624,5.31,16.72
48,2023-02-10,Friday,Home_to_Office,9:30,12.917448,77.610084,13.03343,77.593234,13.01,33.75
48,2023-02-10,Friday,Office_to_Home,20:00,13.03343,77.593234,12.917448,77.610084,13.01,40.17
49,2023-02-10,Friday,Home_to_Office,9:30,12.948814,77.504318,12.90766,77.607288,12.31,31.18
49,2023-02-10,Friday,Office_to_Home,18:00,12.90766,77.607288,12.948814,77.504318,12.31,37.9
50,2023-02-10,Friday,Home_to_Office,7:45,13.037271,77.637154,13.046869,77.548814,9.86,22.55
50,2023-02-10,Friday,Office_to_Home,18:45,13.046869,77.548814,13.037271,77.637154,9.86,30.4
1,2023-02-11,Saturday,Home_to_Office,8:00,12.97877,77.592759,12.95723,77.614378,3.39,5.04
1,2023-02-11,Saturday,Office_to_Home,18:00,12.95723,77.614378,12.97877,77.592759,3.39,10.06
2,2023-02-11,Saturday,Home_to_Office,7:00,12.901048,77.535521,12.944962,77.682184,16.99,33.72
2,2023-02-11,Saturday,Office_to_Home,17:00,12.944962,77.682184,12.901048,77.535521,16.99,36.65
3,2023-02-11,Saturday,Home_to_Office,10:15,12.912122,77.698668,12.932292,77.60344,10.8,17.11
3,2023-02-11,Saturday,Office_to_Home,19:00,12.932292,77.60344,12.912122,77.698668,10.8,23.18
4,2023-02-11,Saturday,Home_to_Office,7:15,12.98495,77.552451,13.047475,77.61595,9.89,16.4
4,2023-02-11,Saturday,Office_to_Home,19:45,13.047475,77.61595,12.98495,77.552451,9.89,19.54
5,2023-02-11,Saturday,Home_to_Office,10:30,13.029297,77.659122,12.955567,77.682452,8.58,16.3
5,2023-02-11,Saturday,Office_to_Home,17:45,12.955567,77.682452,13.029297,77.659122,8.58,21.67
6,2023-02-11,Saturday,Home_to_Office,10:30,13.090188,77.620676,12.972083,77.540657,15.84,29.2
